student_id,student_level,academic_level,legal_sex,race_ethnicity,us_citizen,wi_residency,age_group,credits_enrolled,plan_school_college,academic_plan,term_admit_type,full_time_part_time,home_region_type,home_location,home_latitude,home_longitude,origin_institution_type,origin_institution_name,origin_institution_code,origin_institution_city,origin_institution_state
72166,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Resident,22 to 29,19,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72167,Clinical Doctorate,Clinical Doctorate,Male,Black,U.S. Citizen,Resident,22 to 29,24,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,St Croix,45.0351,-92.4543,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72168,Clinical Doctorate,Clinical Doctorate,Female,2 or more races,U.S. Citizen,Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Brown,44.4646,-87.9779,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72169,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Non-Resident,22 to 29,12,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Minnesota,46.25,-94.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72170,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,24,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72171,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Non-Resident,40 to 49,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Michigan,43.1045,-84.6165,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72172,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,24,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Fond Du Lac,43.7377,-88.5229,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72173,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Resident,22 to 29,22,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72174,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,30 to 39,18,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Outagamie,44.419,-88.4637,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72175,Clinical Doctorate,Clinical Doctorate,Female,2 or more races,U.S. Citizen,Non-Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Maryland,39.4444,-77.0834,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72176,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Fond Du Lac,43.7377,-88.5229,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72177,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Resident,22 to 29,3,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72178,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,40 to 49,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Marathon,44.8951,-89.7693,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72179,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Resident,22 to 29,21,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72180,Clinical Doctorate,Clinical Doctorate,Female,Black,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Winnebago,44.0677,-88.6452,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72181,Clinical Doctorate,Clinical Doctorate,Female,Black,U.S. Citizen,Non-Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Other New Student,Full Time,US State,Minnesota,46.25,-94.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72182,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Readmit,Full Time,WI County,Marathon,44.8951,-89.7693,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72183,Clinical Doctorate,Clinical Doctorate,Male,2 or more races,U.S. Citizen,Non-Resident,30 to 39,19,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72184,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,14,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Eau Claire,44.7306,-91.286,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72185,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Grant,42.8621,-90.7628,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72186,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,9,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Racine,42.7271,-88.0428,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72187,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Outagamie,44.419,-88.4637,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72188,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,8,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Sauk,43.3945,-89.8965,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72189,Clinical Doctorate,Clinical Doctorate,Male,Hispanic,U.S. Citizen,Resident,22 to 29,24,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Racine,42.7271,-88.0428,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72190,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Non-Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Readmit,Full Time,US State,Ohio,40.25,-83.0,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72191,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Non-Resident,30 to 39,20,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72192,Clinical Doctorate,Clinical Doctorate,Male,2 or more races,U.S. Citizen,Non-Resident,22 to 29,19,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72193,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72194,Clinical Doctorate,Clinical Doctorate,Male,Black,U.S. Citizen,Resident,22 to 29,18,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Pierce,44.7034,-92.4259,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72195,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Portage,44.4745,-89.475,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72196,Clinical Doctorate,Clinical Doctorate,Female,2 or more races,U.S. Citizen,Resident,22 to 29,19,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72197,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Resident,22 to 29,9,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72198,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Non-Resident,22 to 29,24,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72199,Clinical Doctorate,Clinical Doctorate,Male,2 or more races,U.S. Citizen,Non-Resident,30 to 39,17,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,District of Columbia,38.91,-77.0,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72200,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,18,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Dunn,44.9461,-91.8932,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72201,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,30 to 39,16,Medicine and Public Health,Medicine MD,Continuing,Part Time,WI County,Washington,43.3686,-88.2293,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72202,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,14,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Kewaunee,44.5033,-87.6245,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72203,Clinical Doctorate,Clinical Doctorate,Female,2 or more races,U.S. Citizen,Resident,30 to 39,17,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72204,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Sheboygan,43.715,-87.9328,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72205,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72206,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Non-Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Iowa,42.0,-93.5,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72207,Clinical Doctorate,Clinical Doctorate,Female,Hispanic,U.S. Citizen,Resident,22 to 29,18,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Winnebago,44.0677,-88.6452,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72208,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Non-Resident,22 to 29,21,Medicine and Public Health,Medicine MD,Continuing,Part Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72209,Clinical Doctorate,Clinical Doctorate,Male,Hispanic,U.S. Citizen,Resident,22 to 29,19,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Rock,42.6692,-89.072,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72210,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,17,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,La Crosse,43.9075,-91.1276,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72211,Clinical Doctorate,Clinical Doctorate,Male,Hispanic,U.S. Citizen,Resident,30 to 39,14,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Winnebago,44.0677,-88.6452,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72212,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Non-Resident,22 to 29,18,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72213,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Resident,22 to 29,9,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Brown,44.4646,-87.9779,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72214,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Resident,22 to 29,19,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Milwaukee,43.0178,-87.9818,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72215,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Non-Resident,22 to 29,24,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,California,37.25,-119.75,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72216,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Non-Resident,22 to 29,17,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72217,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Langlade,45.2517,-89.0523,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72218,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Ozaukee,43.3679,-87.9585,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72219,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Resident,22 to 29,13,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,La Crosse,43.9075,-91.1276,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72220,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,24,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Milwaukee,43.0178,-87.9818,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72221,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,20,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Marathon,44.8951,-89.7693,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72222,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Racine,42.7271,-88.0428,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72223,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,St Croix,45.0351,-92.4543,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72224,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Resident,22 to 29,18,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Milwaukee,43.0178,-87.9818,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72225,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,22,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Portage,44.4745,-89.475,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72226,Clinical Doctorate,Clinical Doctorate,Female,Black,U.S. Citizen,Non-Resident,22 to 29,22,Medicine and Public Health,Medicine MD,Other New Student,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72227,Clinical Doctorate,Clinical Doctorate,Female,2 or more races,U.S. Citizen,Resident,30 to 39,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Rock,42.6692,-89.072,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72228,Clinical Doctorate,Clinical Doctorate,Male,Black,U.S. Citizen,Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Milwaukee,43.0178,-87.9818,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72229,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Jefferson,43.0217,-88.7768,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72230,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Readmit,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72231,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Resident,30 to 39,15,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,St Croix,45.0351,-92.4543,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72232,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Milwaukee,43.0178,-87.9818,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72233,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,18,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Sheboygan,43.715,-87.9328,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72234,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Non-Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Readmit,Full Time,US State,Iowa,42.0,-93.5,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72235,Clinical Doctorate,Clinical Doctorate,Male,Black,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Barron,45.4265,-91.8486,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72236,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Non-Resident,22 to 29,21,Medicine and Public Health,Medicine MD,Other New Student,Full Time,US State,Minnesota,46.25,-94.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72237,Clinical Doctorate,Clinical Doctorate,Male,Black,U.S. Citizen,Resident,22 to 29,17,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72238,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Resident,22 to 29,21,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Brown,44.4646,-87.9779,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72239,Clinical Doctorate,Clinical Doctorate,Male,Hispanic,U.S. Citizen,Resident,22 to 29,13,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Barron,45.4265,-91.8486,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72240,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Non-Resident,22 to 29,24,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Minnesota,46.25,-94.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72241,Clinical Doctorate,Clinical Doctorate,Male,Hispanic,U.S. Citizen,Resident,22 to 29,20,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Jefferson,43.0217,-88.7768,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72242,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Non-Resident,22 to 29,14,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,California,37.25,-119.75,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72243,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Resident,22 to 29,19,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Rock,42.6692,-89.072,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72244,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,15,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72245,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Non-Resident,22 to 29,19,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Michigan,43.1045,-84.6165,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72246,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,18,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Fond Du Lac,43.7377,-88.5229,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72247,Clinical Doctorate,Clinical Doctorate,Male,Hispanic,U.S. Citizen,Resident,22 to 29,24,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72248,Clinical Doctorate,Clinical Doctorate,Female,White,U.S. Citizen,Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72249,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Resident,22 to 29,24,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Dodge,43.413,-88.7032,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72250,Clinical Doctorate,Clinical Doctorate,Male,Asian,U.S. Citizen,Non-Resident,22 to 29,16,Medicine and Public Health,Medicine MD,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72251,Clinical Doctorate,Clinical Doctorate,Female,Hispanic,U.S. Citizen,Resident,22 to 29,17,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Outagamie,44.419,-88.4637,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72252,Clinical Doctorate,Clinical Doctorate,Female,Asian,U.S. Citizen,Resident,22 to 29,17,Medicine and Public Health,Medicine MD,Other New Student,Full Time,WI County,Lafayette,42.6602,-90.1317,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72253,Clinical Doctorate,Clinical Doctorate,Male,White,U.S. Citizen,Resident,22 to 29,26,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Milwaukee,43.0178,-87.9818,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
72254,Clinical Doctorate,Clinical Doctorate,Male,2 or more races,U.S. Citizen,Resident,30 to 39,6,Medicine and Public Health,Medicine MD,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
